[2024-10-12T11:36:12.792+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:36:37.591+0800] GC(240) Basic information (value update), threshold: 106666499B (79.47), target occupancy: 134217728B, current occupancy: 99367536B, recent allocation size: 6192B, recent allocation duration: 102.35ms, recent old gen allocation rate: 60500.90B/s, recent marking phase length: 214.30ms
[2024-10-12T11:36:37.591+0800] GC(240) Adaptive IHOP information (value update), threshold: 106666499B (93.50), internal target occupancy: 114085068B, occupancy: 99367536B, additional buffer size: 6291456B, predicted old gen allocation rate: 3283757.49B/s, predicted marking phase length: 343.24ms, prediction active: true
[2024-10-12T11:36:37.746+0800] GC(242) Basic information (value update), threshold: 112993951B (84.19), target occupancy: 134217728B, current occupancy: 100996720B, recent allocation size: 6192B, recent allocation duration: 152.23ms, recent old gen allocation rate: 40675.22B/s, recent marking phase length: 214.30ms
[2024-10-12T11:36:37.746+0800] GC(242) Adaptive IHOP information (value update), threshold: 112993951B (99.04), internal target occupancy: 114085068B, occupancy: 100996720B, additional buffer size: 0B, predicted old gen allocation rate: 3178886.06B/s, predicted marking phase length: 343.24ms, prediction active: true
[2024-10-12T11:36:37.850+0800] GC(243) Basic information (value update), threshold: 113003599B (84.19), target occupancy: 134217728B, current occupancy: 102132280B, recent allocation size: 2126048B, recent allocation duration: 152.23ms, recent old gen allocation rate: 13965999.50B/s, recent marking phase length: 254.69ms
[2024-10-12T11:36:37.850+0800] GC(243) Adaptive IHOP information (value update), threshold: 113003599B (99.05), internal target occupancy: 114085068B, occupancy: 102132280B, additional buffer size: 0B, predicted old gen allocation rate: 3178886.06B/s, predicted marking phase length: 340.20ms, prediction active: true
[2024-10-12T11:36:38.313+0800] GC(248) Basic information (value update), threshold: 104650016B (77.97), target occupancy: 134217728B, current occupancy: 83520624B, recent allocation size: 0B, recent allocation duration: 565.47ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 254.69ms
[2024-10-12T11:36:38.313+0800] GC(248) Adaptive IHOP information (value update), threshold: 104650016B (91.73), internal target occupancy: 114085068B, occupancy: 83520624B, additional buffer size: 8388608B, predicted old gen allocation rate: 3075931.02B/s, predicted marking phase length: 340.20ms, prediction active: true
[2024-10-12T11:36:38.478+0800] GC(249) Basic information (value update), threshold: 106780379B (79.56), target occupancy: 134217728B, current occupancy: 89580656B, recent allocation size: 6192B, recent allocation duration: 163.60ms, recent old gen allocation rate: 37848.51B/s, recent marking phase length: 254.69ms
[2024-10-12T11:36:38.478+0800] GC(249) Adaptive IHOP information (value update), threshold: 106780379B (93.60), internal target occupancy: 114085068B, occupancy: 89580656B, additional buffer size: 6291456B, predicted old gen allocation rate: 2978310.20B/s, predicted marking phase length: 340.20ms, prediction active: true
[2024-10-12T11:36:38.582+0800] GC(250) Basic information (value update), threshold: 106812080B (79.58), target occupancy: 134217728B, current occupancy: 93306992B, recent allocation size: 6192B, recent allocation duration: 102.88ms, recent old gen allocation rate: 60184.83B/s, recent marking phase length: 254.69ms
[2024-10-12T11:36:38.582+0800] GC(250) Adaptive IHOP information (value update), threshold: 106812080B (93.62), internal target occupancy: 114085068B, occupancy: 93306992B, additional buffer size: 6291456B, predicted old gen allocation rate: 2885129.92B/s, predicted marking phase length: 340.20ms, prediction active: true
[2024-10-12T11:36:38.685+0800] GC(251) Basic information (value update), threshold: 106842665B (79.60), target occupancy: 134217728B, current occupancy: 97268336B, recent allocation size: 6192B, recent allocation duration: 102.45ms, recent old gen allocation rate: 60440.67B/s, recent marking phase length: 254.69ms
[2024-10-12T11:36:38.685+0800] GC(251) Adaptive IHOP information (value update), threshold: 106842665B (93.65), internal target occupancy: 114085068B, occupancy: 97268336B, additional buffer size: 6291456B, predicted old gen allocation rate: 2795228.06B/s, predicted marking phase length: 340.20ms, prediction active: true
[2024-10-12T11:36:38.790+0800] GC(252) Basic information (value update), threshold: 106872184B (79.63), target occupancy: 134217728B, current occupancy: 101462640B, recent allocation size: 6192B, recent allocation duration: 102.82ms, recent old gen allocation rate: 60221.88B/s, recent marking phase length: 254.69ms
[2024-10-12T11:36:38.790+0800] GC(252) Adaptive IHOP information (value update), threshold: 106872184B (93.68), internal target occupancy: 114085068B, occupancy: 101462640B, additional buffer size: 6291456B, predicted old gen allocation rate: 2708459.05B/s, predicted marking phase length: 340.20ms, prediction active: true
[2024-10-12T11:36:38.944+0800] GC(254) Basic information (value update), threshold: 113192637B (84.34), target occupancy: 134217728B, current occupancy: 105191024B, recent allocation size: 4128B, recent allocation duration: 151.84ms, recent old gen allocation rate: 27187.29B/s, recent marking phase length: 254.69ms
[2024-10-12T11:36:38.944+0800] GC(254) Adaptive IHOP information (value update), threshold: 113192637B (99.22), internal target occupancy: 114085068B, occupancy: 105191024B, additional buffer size: 0B, predicted old gen allocation rate: 2623224.73B/s, predicted marking phase length: 340.20ms, prediction active: true
[2024-10-12T11:36:39.049+0800] GC(255) Basic information (value update), threshold: 113200301B (84.34), target occupancy: 134217728B, current occupancy: 105637880B, recent allocation size: 2113664B, recent allocation duration: 151.84ms, recent old gen allocation rate: 13920734.08B/s, recent marking phase length: 254.76ms
[2024-10-12T11:36:39.049+0800] GC(255) Adaptive IHOP information (value update), threshold: 113200301B (99.22), internal target occupancy: 114085068B, occupancy: 105637880B, additional buffer size: 0B, predicted old gen allocation rate: 2623224.73B/s, predicted marking phase length: 337.28ms, prediction active: true
[2024-10-12T11:36:39.371+0800] GC(260) Basic information (value update), threshold: 106936782B (79.67), target occupancy: 134217728B, current occupancy: 121138136B, recent allocation size: 6192B, recent allocation duration: 426.19ms, recent old gen allocation rate: 14528.66B/s, recent marking phase length: 254.76ms
[2024-10-12T11:36:39.371+0800] GC(260) Adaptive IHOP information (value update), threshold: 106936782B (93.73), internal target occupancy: 114085068B, occupancy: 121138136B, additional buffer size: 6291456B, predicted old gen allocation rate: 2540396.05B/s, predicted marking phase length: 337.28ms, prediction active: true
[2024-10-12T11:36:39.486+0800] GC(262) Basic information (value update), threshold: 113254575B (84.38), target occupancy: 134217728B, current occupancy: 121368072B, recent allocation size: 6192B, recent allocation duration: 111.70ms, recent old gen allocation rate: 55435.47B/s, recent marking phase length: 254.76ms
[2024-10-12T11:36:39.486+0800] GC(262) Adaptive IHOP information (value update), threshold: 113254575B (99.27), internal target occupancy: 114085068B, occupancy: 121368072B, additional buffer size: 0B, predicted old gen allocation rate: 2462309.73B/s, predicted marking phase length: 337.28ms, prediction active: true
[2024-10-12T11:36:39.528+0800] GC(263) Basic information (value update), threshold: 113268391B (84.39), target occupancy: 134217728B, current occupancy: 118183912B, recent allocation size: 2113664B, recent allocation duration: 111.70ms, recent old gen allocation rate: 18923118.10B/s, recent marking phase length: 153.10ms
[2024-10-12T11:36:39.528+0800] GC(263) Adaptive IHOP information (value update), threshold: 113268391B (99.28), internal target occupancy: 114085068B, occupancy: 118183912B, additional buffer size: 0B, predicted old gen allocation rate: 2462309.73B/s, predicted marking phase length: 331.67ms, prediction active: true
[2024-10-12T11:36:39.912+0800] GC(268) Basic information (value update), threshold: 106629784B (79.45), target occupancy: 134217728B, current occupancy: 129966480B, recent allocation size: 4194304B, recent allocation duration: 319.42ms, recent old gen allocation rate: 13131095.64B/s, recent marking phase length: 153.10ms
[2024-10-12T11:36:39.912+0800] GC(268) Adaptive IHOP information (value update), threshold: 106629784B (93.47), internal target occupancy: 114085068B, occupancy: 129966480B, additional buffer size: 6291456B, predicted old gen allocation rate: 3508979.64B/s, predicted marking phase length: 331.67ms, prediction active: true
[2024-10-12T11:36:40.158+0800] GC(271) Basic information (value update), threshold: 106668453B (79.47), target occupancy: 134217728B, current occupancy: 84452504B, recent allocation size: 0B, recent allocation duration: 564.70ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 153.10ms
[2024-10-12T11:36:40.158+0800] GC(271) Adaptive IHOP information (value update), threshold: 106668453B (93.50), internal target occupancy: 114085068B, occupancy: 84452504B, additional buffer size: 6291456B, predicted old gen allocation rate: 3392392.73B/s, predicted marking phase length: 331.67ms, prediction active: true
[2024-10-12T11:36:40.262+0800] GC(272) Basic information (value update), threshold: 106704863B (79.50), target occupancy: 134217728B, current occupancy: 88646808B, recent allocation size: 6192B, recent allocation duration: 102.58ms, recent old gen allocation rate: 60359.72B/s, recent marking phase length: 153.10ms
[2024-10-12T11:36:40.262+0800] GC(272) Adaptive IHOP information (value update), threshold: 106704863B (93.53), internal target occupancy: 114085068B, occupancy: 88646808B, additional buffer size: 6291456B, predicted old gen allocation rate: 3282616.12B/s, predicted marking phase length: 331.67ms, prediction active: true
[2024-10-12T11:36:40.366+0800] GC(273) Basic information (value update), threshold: 106740542B (79.53), target occupancy: 134217728B, current occupancy: 92142232B, recent allocation size: 2064B, recent allocation duration: 102.89ms, recent old gen allocation rate: 20061.13B/s, recent marking phase length: 153.10ms
[2024-10-12T11:36:40.366+0800] GC(273) Adaptive IHOP information (value update), threshold: 106740542B (93.56), internal target occupancy: 114085068B, occupancy: 92142232B, additional buffer size: 6291456B, predicted old gen allocation rate: 3175040.78B/s, predicted marking phase length: 331.67ms, prediction active: true
[2024-10-12T11:36:40.469+0800] GC(274) Basic information (value update), threshold: 106774647B (79.55), target occupancy: 134217728B, current occupancy: 96338584B, recent allocation size: 4128B, recent allocation duration: 102.37ms, recent old gen allocation rate: 40324.54B/s, recent marking phase length: 153.10ms
[2024-10-12T11:36:40.469+0800] GC(274) Adaptive IHOP information (value update), threshold: 106774647B (93.59), internal target occupancy: 114085068B, occupancy: 96338584B, additional buffer size: 6291456B, predicted old gen allocation rate: 3072213.30B/s, predicted marking phase length: 331.67ms, prediction active: true
[2024-10-12T11:36:40.573+0800] GC(275) Basic information (value update), threshold: 106807241B (79.58), target occupancy: 134217728B, current occupancy: 100530328B, recent allocation size: 6192B, recent allocation duration: 102.80ms, recent old gen allocation rate: 60236.29B/s, recent marking phase length: 153.10ms
